record_id,reader_id,reader_expertise,test_session_id,round_number,question_number,test_level,test_mode,has_ai_assistance,image_id,isic_id,true_diagnosis,diagnosis_full_name,diagnosis_type,is_malignant,reader_diagnosis,is_correct,is_correct_numeric,response_time_seconds,clinical_decision,requires_intervention,is_completed,pairing_id
88,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,28,47,with_ai,True,243321,ISIC_8319384,BKL,Benign Keratosis,benign,False,SCCKA,False,0.0,1.73,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_243321_3
89,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,29,47,without_ai,False,244879,ISIC_7340333,NV,Melanocytic Nevi,benign,False,BCC,False,0.0,14.47,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_244879_3
90,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,7fb039c220941b15cab47678f60403cc0d0733db,3,30,47,with_ai,True,244879,ISIC_7340333,NV,Melanocytic Nevi,benign,False,NV,True,1.0,6.5,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_244879_3
91,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,1,47,without_ai,False,241588,ISIC_8912166,MEL,Melanoma,malignant,True,MEL,True,1.0,9.39,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241588_4
92,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,2,47,with_ai,True,241588,ISIC_8912166,MEL,Melanoma,malignant,True,MEL,True,1.0,2.26,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241588_4
93,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,3,47,without_ai,False,243017,ISIC_2205902,NV,Melanocytic Nevi,benign,False,NV,True,1.0,6.22,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_243017_4
94,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,4,47,with_ai,True,243017,ISIC_2205902,NV,Melanocytic Nevi,benign,False,NV,True,1.0,3.88,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_243017_4
95,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,5,47,without_ai,False,240452,ISIC_5587236,NV,Melanocytic Nevi,benign,False,NV,True,1.0,3.3,monitor,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_240452_4
96,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,6,47,with_ai,True,240452,ISIC_5587236,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.48,monitor,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_240452_4
97,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,7,47,without_ai,False,241827,ISIC_6171588,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,3.96,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241827_4
98,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,8,47,with_ai,True,241827,ISIC_6171588,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.62,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241827_4
99,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,9,47,without_ai,False,241463,ISIC_8616033,MEL,Melanoma,malignant,True,OTHER_BENIGN,False,0.0,8.02,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241463_4
100,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,10,47,with_ai,True,241463,ISIC_8616033,MEL,Melanoma,malignant,True,OTHER_BENIGN,False,0.0,2.94,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241463_4
101,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,11,47,without_ai,False,241004,ISIC_1708907,VASC,Vascular Lesions,benign,False,VASC,True,1.0,5.05,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241004_4
102,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,12,47,with_ai,True,241004,ISIC_1708907,VASC,Vascular Lesions,benign,False,VASC,True,1.0,4.43,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241004_4
103,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,13,47,without_ai,False,241921,ISIC_3788562,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,3.52,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241921_4
104,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,14,47,with_ai,True,241921,ISIC_3788562,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.45,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241921_4
105,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,15,47,without_ai,False,242230,ISIC_1266614,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,14.64,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_242230_4
106,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,16,47,with_ai,True,242230,ISIC_1266614,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,1.79,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_242230_4
107,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,17,47,without_ai,False,243191,ISIC_2510819,SCCKA,Squamous Cell Carcinoma,malignant,True,AKIEC,False,0.0,13.23,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_243191_4
108,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,18,47,with_ai,True,243191,ISIC_2510819,SCCKA,Squamous Cell Carcinoma,malignant,True,AKIEC,False,0.0,1.92,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_243191_4
109,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,19,47,without_ai,False,241652,ISIC_7896796,BKL,Benign Keratosis,benign,False,BKL,True,1.0,8.11,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241652_4
110,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,20,47,with_ai,True,241652,ISIC_7896796,BKL,Benign Keratosis,benign,False,BKL,True,1.0,3.24,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241652_4
111,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,21,47,without_ai,False,241472,ISIC_6353654,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.9,monitor,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241472_4
112,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,22,47,with_ai,True,241472,ISIC_6353654,NV,Melanocytic Nevi,benign,False,NV,True,1.0,3.4,monitor,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_241472_4
113,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,23,47,without_ai,False,244063,ISIC_2501558,OTHER_BENIGN,Other Benign,benign,False,OTHER_BENIGN,True,1.0,6.62,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_244063_4
114,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,24,47,with_ai,True,244063,ISIC_2501558,OTHER_BENIGN,Other Benign,benign,False,OTHER_BENIGN,True,1.0,2.35,dismiss,False,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_244063_4
115,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,25,47,without_ai,False,243681,ISIC_2516006,DF,Dermatofibroma,benign,False,DF,True,1.0,12.31,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_243681_4
116,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,26,47,with_ai,True,243681,ISIC_2516006,DF,Dermatofibroma,benign,False,DF,True,1.0,4.27,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_243681_4
117,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,27,47,without_ai,False,244337,ISIC_5804522,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.95,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_244337_4
118,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,28,47,with_ai,True,244337,ISIC_5804522,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,1.78,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_244337_4
119,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,29,47,without_ai,False,242099,ISIC_8056101,BKL,Benign Keratosis,benign,False,SCCKA,False,0.0,4.77,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_242099_4
120,45accf0ad769f505b9f19ea5e27410b6c4c45356,expert,44f8eeeec1b6e6a3001ef51b7d940ea96545eae2,4,30,47,with_ai,True,242099,ISIC_8056101,BKL,Benign Keratosis,benign,False,SCCKA,False,0.0,2.43,biopsy,True,True,45accf0ad769f505b9f19ea5e27410b6c4c45356_242099_4
121,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,1,47,without_ai,False,244943,ISIC_5960820,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,4.21,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244943_1
122,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,2,47,with_ai,True,244943,ISIC_5960820,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,1.66,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244943_1
123,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,3,47,without_ai,False,241136,ISIC_9404484,BKL,Benign Keratosis,benign,False,BKL,True,1.0,3.27,dismiss,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241136_1
124,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,4,47,with_ai,True,241136,ISIC_9404484,BKL,Benign Keratosis,benign,False,BKL,True,1.0,1.09,dismiss,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241136_1
125,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,5,47,without_ai,False,243969,ISIC_1029957,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.8,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243969_1
126,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,6,47,with_ai,True,243969,ISIC_1029957,NV,Melanocytic Nevi,benign,False,NV,True,1.0,0.98,dismiss,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243969_1
127,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,7,47,without_ai,False,241505,ISIC_1929529,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.12,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241505_1
128,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,8,47,with_ai,True,241505,ISIC_1929529,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.71,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241505_1
129,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,9,47,without_ai,False,244306,ISIC_3570541,VASC,Vascular Lesions,benign,False,VASC,True,1.0,3.33,dismiss,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244306_1
130,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,10,47,with_ai,True,244306,ISIC_3570541,VASC,Vascular Lesions,benign,False,VASC,True,1.0,1.22,dismiss,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244306_1
131,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,11,47,without_ai,False,241770,ISIC_5820253,AKIEC,Actinic Keratosis,premalignant,True,NV,False,0.0,4.95,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241770_1
132,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,12,47,with_ai,True,241770,ISIC_5820253,AKIEC,Actinic Keratosis,premalignant,True,OTHER_BENIGN,False,0.0,3.85,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241770_1
133,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,13,47,without_ai,False,244553,ISIC_1909053,MEL,Melanoma,malignant,True,MEL,True,1.0,2.98,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244553_1
134,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,14,47,with_ai,True,244553,ISIC_1909053,MEL,Melanoma,malignant,True,MEL,True,1.0,1.06,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244553_1
135,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,15,47,without_ai,False,244087,ISIC_1513850,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,2.3,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244087_1
136,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,16,47,with_ai,True,244087,ISIC_1513850,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,1.03,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244087_1
137,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,17,47,without_ai,False,242014,ISIC_5092532,NV,Melanocytic Nevi,benign,False,BKL,False,0.0,3.06,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_242014_1
138,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,18,47,with_ai,True,242014,ISIC_5092532,NV,Melanocytic Nevi,benign,False,BKL,False,0.0,1.63,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_242014_1
139,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,19,47,without_ai,False,242179,ISIC_7803268,INF,Inflammatory,inflammatory,False,INF,True,1.0,4.29,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_242179_1
140,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,20,47,with_ai,True,242179,ISIC_7803268,INF,Inflammatory,inflammatory,False,INF,True,1.0,2.53,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_242179_1
141,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,21,47,without_ai,False,243662,ISIC_5348732,SCCKA,Squamous Cell Carcinoma,malignant,True,SCCKA,True,1.0,2.83,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243662_1
142,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,22,47,with_ai,True,243662,ISIC_5348732,SCCKA,Squamous Cell Carcinoma,malignant,True,SCCKA,True,1.0,1.12,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243662_1
143,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,23,47,without_ai,False,241632,ISIC_2437084,MEL,Melanoma,malignant,True,BCC,False,0.0,3.1,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241632_1
144,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,24,47,with_ai,True,241632,ISIC_2437084,MEL,Melanoma,malignant,True,BCC,False,0.0,2.12,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241632_1
145,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,25,47,without_ai,False,243776,ISIC_1954444,DF,Dermatofibroma,benign,False,DF,True,1.0,4.92,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243776_1
146,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,26,47,with_ai,True,243776,ISIC_1954444,DF,Dermatofibroma,benign,False,DF,True,1.0,1.92,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243776_1
147,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,27,47,without_ai,False,240034,ISIC_3175755,BKL,Benign Keratosis,benign,False,NV,False,0.0,3.07,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240034_1
148,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,28,47,with_ai,True,240034,ISIC_3175755,BKL,Benign Keratosis,benign,False,NV,False,0.0,2.29,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240034_1
149,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,29,47,without_ai,False,240401,ISIC_1859150,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.67,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240401_1
150,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,7011e3918e4f68c5e257d51eb99d0f6aa23a2103,1,30,47,with_ai,True,240401,ISIC_1859150,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,1.39,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240401_1
151,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,1,47,without_ai,False,241110,ISIC_6614371,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,14.84,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241110_2
152,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,2,47,with_ai,True,241110,ISIC_6614371,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,7.12,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241110_2
153,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,3,47,without_ai,False,242056,ISIC_3217799,AKIEC,Actinic Keratosis,premalignant,True,SCCKA,False,0.0,3.54,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_242056_2
154,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,4,47,with_ai,True,242056,ISIC_3217799,AKIEC,Actinic Keratosis,premalignant,True,SCCKA,False,0.0,1.96,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_242056_2
155,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,5,47,without_ai,False,240848,ISIC_4929586,BKL,Benign Keratosis,benign,False,BCC,False,0.0,2.42,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240848_2
156,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,6,47,with_ai,True,240848,ISIC_4929586,BKL,Benign Keratosis,benign,False,BCC,False,0.0,1.33,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240848_2
157,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,7,47,without_ai,False,241417,ISIC_5889858,MEL,Melanoma,malignant,True,MEL,True,1.0,6.8,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241417_2
158,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,8,47,with_ai,True,241417,ISIC_5889858,MEL,Melanoma,malignant,True,MEL,True,1.0,1.87,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241417_2
159,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,9,47,without_ai,False,243984,ISIC_3612044,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,3.68,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243984_2
160,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,10,47,with_ai,True,243984,ISIC_3612044,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,0.99,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243984_2
161,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,11,47,without_ai,False,241251,ISIC_5728052,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,2.21,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241251_2
162,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,12,47,with_ai,True,241251,ISIC_5728052,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.63,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241251_2
163,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,13,47,without_ai,False,245143,ISIC_8561066,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.82,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_245143_2
164,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,14,47,with_ai,True,245143,ISIC_8561066,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,1.29,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_245143_2
165,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,15,47,without_ai,False,243315,ISIC_9226737,BKL,Benign Keratosis,benign,False,BKL,True,1.0,3.11,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243315_2
166,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,16,47,with_ai,True,243315,ISIC_9226737,BKL,Benign Keratosis,benign,False,BKL,True,1.0,1.96,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_243315_2
167,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,17,47,without_ai,False,241124,ISIC_0417486,VASC,Vascular Lesions,benign,False,VASC,True,1.0,6.92,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241124_2
168,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,18,47,with_ai,True,241124,ISIC_0417486,VASC,Vascular Lesions,benign,False,VASC,True,1.0,1.9,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_241124_2
169,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,19,47,without_ai,False,240360,ISIC_8642522,MEL,Melanoma,malignant,True,NV,False,0.0,3.53,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240360_2
170,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,20,47,with_ai,True,240360,ISIC_8642522,MEL,Melanoma,malignant,True,NV,False,0.0,1.26,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240360_2
171,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,21,47,without_ai,False,244749,ISIC_3832062,NV,Melanocytic Nevi,benign,False,NV,True,1.0,3.92,monitor,False,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244749_2
172,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,22,47,with_ai,True,244749,ISIC_3832062,NV,Melanocytic Nevi,benign,False,NV,True,1.0,1.06,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_244749_2
173,cf65e886fbab3522b0e3133f80a4b85a66499f73,expert,e8d6bcadc20f8005056e96c90c9b80376814e2ad,2,23,47,without_ai,False,240330,ISIC_2204119,SCCKA,Squamous Cell Carcinoma,malignant,True,SCCKA,True,1.0,6.64,biopsy,True,True,cf65e886fbab3522b0e3133f80a4b85a66499f73_240330_2
